series,seriesLabel,wikipediaPage,image,startTime,follower,score,locations,countries,genres,maleCreatorsCount,femaleCreatorsCount,otherCreatorsCount
http://www.wikidata.org/entity/Q6344404,Kabuhayang Swak na Swak,https://en.wikipedia.org/wiki/Swak_na_Swak,,2006,,,,Philippines,,0,0,0
http://www.wikidata.org/entity/Q16846251,I'd Do Anything,https://en.wikipedia.org/wiki/I%27d_Do_Anything_(2008_TV_series),,2008,,,,United Kingdom,reality television,0,1,0
http://www.wikidata.org/entity/Q22909835,Wynonna Earp,https://en.wikipedia.org/wiki/Wynonna_Earp_(TV_series),,2016,117388,,,"United States of America, Canada","fantasy television series, LGBT-related television series, thriller television series, western television program, drama television series, dark fantasy",1,1,0
http://www.wikidata.org/entity/Q46422417,The First,https://en.wikipedia.org/wiki/The_First_(TV_series),,2018,1269,,,United States of America,"drama television series, science fiction television program",1,0,0
http://www.wikidata.org/entity/Q10381847,The Tick,https://en.wikipedia.org/wiki/The_Tick_(2001_TV_series),,2001,,,,United States of America,"sitcom, comedy film",1,0,0
http://www.wikidata.org/entity/Q113070747,Ein Funken Hoffnung – Anne Franks Helferin,https://en.wikipedia.org/wiki/A_Small_Light,,2023,,,Amsterdam,United States of America,biographical drama film,2,2,0
http://www.wikidata.org/entity/Q7716501,The Ben Show,https://en.wikipedia.org/wiki/The_Ben_Show,,2013,,,,United States of America,comedy television series,1,0,0
http://www.wikidata.org/entity/Q25205743,StartUp,https://en.wikipedia.org/wiki/StartUp_(TV_series),,2016,,,Miami,United States of America,drama television series,1,0,0
http://www.wikidata.org/entity/Q28443716,Back,https://en.wikipedia.org/wiki/Back_(TV_series),,2017,,,,United Kingdom,sitcom,1,0,0
http://www.wikidata.org/entity/Q124314022,Die frei erfundenen Abenteuer von Dick Turpin,https://en.wikipedia.org/wiki/The_Completely_Made-Up_Adventures_of_Dick_Turpin,,2024,,,,United Kingdom,comedy,1,0,0
http://www.wikidata.org/entity/Q16957467,Chickens,https://en.wikipedia.org/wiki/Chickens_(TV_series),,2013,,,,United Kingdom,sitcom,1,0,0
http://www.wikidata.org/entity/Q978011,The Inbetweeners,https://en.wikipedia.org/wiki/The_Inbetweeners,,2008,,,"England, London",United Kingdom,"teen sitcom, sitcom",3,0,0
http://www.wikidata.org/entity/Q16974089,A to Z,https://en.wikipedia.org/wiki/A_to_Z_(TV_series),,2014,,,California,United States of America,sitcom,1,0,0
http://www.wikidata.org/entity/Q3541878,The Fixer,https://en.wikipedia.org/wiki/The_Fixer_(2008_TV_series),,2008,,,London,United Kingdom,drama television series,1,0,0
http://www.wikidata.org/entity/Q7602367,Stars of Tomorrow,https://en.wikipedia.org/wiki/Stars_of_Tomorrow,,2010,,,,Aruba,,1,0,0
http://www.wikidata.org/entity/Q4918736,Bitag,https://en.wikipedia.org/wiki/Bitag,,2002,,,,Philippines,,1,0,0
http://www.wikidata.org/entity/Q7559403,Some Girls,https://en.wikipedia.org/wiki/Some_Girls_(TV_series),,2012,,,London,United Kingdom,teen sitcom,0,1,0
http://www.wikidata.org/entity/Q1248289,Apuesta por un amor,https://en.wikipedia.org/wiki/Apuesta_por_un_amor,,2004,,,,Mexico,telenovela,1,0,0
http://www.wikidata.org/entity/Q7990929,WhatUwant,https://en.wikipedia.org/wiki/WhatUwant,,2002,,,,Australia,,1,0,0
http://www.wikidata.org/entity/Q105742610,Cruel Summer,https://en.wikipedia.org/wiki/Cruel_Summer_(TV_series),,2021,15977,,,United States of America,"thriller television series, drama television series, anthology series",1,0,0
http://www.wikidata.org/entity/Q2688944,Polònia,https://en.wikipedia.org/wiki/Pol%C3%B2nia,,2006,229980,,,Spain,"comedy television series, satire",15,1,0
http://www.wikidata.org/entity/Q19880562,I Live with Models,https://en.wikipedia.org/wiki/I_Live_with_Models,,2015,,,,United Kingdom,sitcom,0,1,0
http://www.wikidata.org/entity/Q3602990,Bone Chillers,https://en.wikipedia.org/wiki/Bone_Chillers,,1996,,,,United States of America,comedy,0,1,0
http://www.wikidata.org/entity/Q3942684,Run of the House,https://en.wikipedia.org/wiki/Run_of_the_House,,2003,,,,United States of America,sitcom,0,1,0
http://www.wikidata.org/entity/Q933806,My Boys,https://en.wikipedia.org/wiki/My_Boys,,2006,,,Chicago,United States of America,American television sitcom,0,1,0
http://www.wikidata.org/entity/Q4738417,Always Greener,https://en.wikipedia.org/wiki/Always_Greener,,2001,,,,Australia,drama television series,2,1,0
http://www.wikidata.org/entity/Q5689092,headLand,https://en.wikipedia.org/wiki/HeadLand,,2005,,,,Australia,"drama television series, soap opera",1,0,0
http://www.wikidata.org/entity/Q559534,Winners & Losers,https://en.wikipedia.org/wiki/Winners_%26_Losers,,2011,,,,Australia,drama television series,1,0,0
http://www.wikidata.org/entity/Q2408186,Die Chaosfamilie,https://en.wikipedia.org/wiki/Packed_to_the_Rafters,,2008,,,,Australia,drama television series,1,0,0
http://www.wikidata.org/entity/Q113110,All Saints,https://en.wikipedia.org/wiki/All_Saints_(TV_series),,1998,,,Sydney,Australia,"LGBT-related television series, medical drama, drama television series",1,0,0
http://www.wikidata.org/entity/Q7830595,Toybox,https://en.wikipedia.org/wiki/Toybox_(TV_series),,2010,,,,Australia,children's television series,0,0,0
http://www.wikidata.org/entity/Q4939832,Bollywood Hero,https://en.wikipedia.org/wiki/Bollywood_Hero,,2009,,,"Los Angeles, India",United States of America,,1,0,0
http://www.wikidata.org/entity/Q7990592,Whammy! The All-New Press Your Luck,https://en.wikipedia.org/wiki/Whammy!_The_All-New_Press_Your_Luck,,2002,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q5967358,I've Never Seen Star Wars,https://en.wikipedia.org/wiki/I%27ve_Never_Seen_Star_Wars_(TV_series),,2009,,,,United Kingdom,,1,0,0
http://www.wikidata.org/entity/Q3157308,Dead Ringers,https://en.wikipedia.org/wiki/Dead_Ringers_(series),,2002,,,,United Kingdom,"comedy television series, sketch comedy, satire",1,0,0
http://www.wikidata.org/entity/Q7717984,The Bill Engvall Show,https://en.wikipedia.org/wiki/The_Bill_Engvall_Show,,2007,,,,United States of America,"sitcom, comedy",1,0,0
http://www.wikidata.org/entity/Q13014969,Tawan Tud Burapha,https://en.wikipedia.org/wiki/Tawan_Tud_Burapha,,2015,,,,Thailand,,1,0,0
http://www.wikidata.org/entity/Q106666985,"Let’s Fight, Ghost",https://en.wikipedia.org/wiki/Let%27s_Fight_Ghost_(Thai_TV_series),,2021,,,,Thailand,romantic comedy,1,0,0
http://www.wikidata.org/entity/Q636495,Workaholics,https://en.wikipedia.org/wiki/Workaholics,,2011,,,California,United States of America,American television sitcom,1,0,0
http://www.wikidata.org/entity/Q2175774,Brotherhood,https://en.wikipedia.org/wiki/Brotherhood_(American_TV_series),,2006,,,,United States of America,drama television series,2,0,0
http://www.wikidata.org/entity/Q1221366,Diese Buxen Räuber,https://en.wikipedia.org/wiki/Those_Scurvy_Rascals,,2005,,,,United Kingdom,,0,0,0
http://www.wikidata.org/entity/Q7771261,The Un-Road Trip,https://en.wikipedia.org/wiki/The_Un-Road_Trip,,2011,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q8026682,Wipeout,https://en.wikipedia.org/wiki/Wipeout_(1999_game_show),,1999,,,,Australia,game show,1,0,0
http://www.wikidata.org/entity/Q7967150,Wanda at Large,https://en.wikipedia.org/wiki/Wanda_at_Large,,2003,,,"Washington, D.C.",United States of America,sitcom,6,2,0
http://www.wikidata.org/entity/Q7058643,Northern Lights,https://en.wikipedia.org/wiki/Northern_Lights_(TV_series),,2004,,,Manchester,United Kingdom,comedy drama,1,0,0
http://www.wikidata.org/entity/Q3529643,Tittybangbang,https://en.wikipedia.org/wiki/Tittybangbang,,2005,,,,United Kingdom,"LGBT-related television series, comedy television series, sketch comedy",1,0,0
http://www.wikidata.org/entity/Q7758129,The Price Is Right,https://en.wikipedia.org/wiki/The_Price_Is_Right_(Philippine_game_show),,2001,,,,Philippines,game show,2,0,0
http://www.wikidata.org/entity/Q7263232,Pyramid,https://en.wikipedia.org/wiki/Pyramid_(Australian_game_show),,2009,,,,Australia,game show,1,0,0
http://www.wikidata.org/entity/Q4815822,Atínale al Precio,https://en.wikipedia.org/wiki/At%C3%ADnale_al_precio,,1997,,,,Mexico,television game show,1,0,0
http://www.wikidata.org/entity/Q7062134,Not My Mama's Meals,https://en.wikipedia.org/wiki/Not_My_Mama%27s_Meals,,2012,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q10397275,30 Degrees in February,https://en.wikipedia.org/wiki/30_Degrees_in_February,,2012,,,,Sweden,LGBT-related television series,0,1,0
http://www.wikidata.org/entity/Q3702743,Anno 1790,https://en.wikipedia.org/wiki/Anno_1790,,2011,,,,Sweden,police procedural,2,1,0
http://www.wikidata.org/entity/Q113638147,Ronja Räubertochter,"https://en.wikipedia.org/wiki/Ronja,_the_Robber%27s_Daughter_(2024_TV_series)",,2024,,,,Sweden,"adventure television series, television series based on a novel, drama television series",1,1,0
http://www.wikidata.org/entity/Q7764940,The Smoking Room,https://en.wikipedia.org/wiki/The_Smoking_Room,,2004,,,,United Kingdom,"LGBT-related television series, sitcom",1,0,0
http://www.wikidata.org/entity/Q4878906,Becoming Human,https://en.wikipedia.org/wiki/Becoming_Human,,2011,,,,United Kingdom,"vampire television program, werewolf television program, fantasy television series, comedy drama",4,1,0
http://www.wikidata.org/entity/Q2715806,Rosemary & Thyme,https://en.wikipedia.org/wiki/Rosemary_%26_Thyme,,2003,,,Hertfordshire,United Kingdom,drama television series,1,0,0
http://www.wikidata.org/entity/Q25184642,Eine lausige Hexe,https://en.wikipedia.org/wiki/The_Worst_Witch_(2017_TV_series),,2017,,,Cheshire,"Germany, United Kingdom","fantasy television series, television series based on a novel",1,0,0
http://www.wikidata.org/entity/Q4942957,Book TV,https://en.wikipedia.org/wiki/Book_TV,,1998,235994,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q3437326,RocKwiz,https://en.wikipedia.org/wiki/RocKwiz,,2005,,,,Australia,game show,1,0,0
http://www.wikidata.org/entity/Q7715132,The B.S. of A. with Brian Sack,https://en.wikipedia.org/wiki/The_B.S._of_A._with_Brian_Sack,,2011,,,,United States of America,sketch comedy,1,0,0
http://www.wikidata.org/entity/Q98769084,Resident Evil,https://en.wikipedia.org/wiki/Resident_Evil_(TV_series),,2022,,,South Africa,United States of America,"zombie television program, adventure television series, horror television series, science fiction television program",0,1,0
http://www.wikidata.org/entity/Q2512604,Moderne Wunder,https://en.wikipedia.org/wiki/Modern_Marvels,,1995,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q50923,Echt hart! Menschen am Limit,https://en.wikipedia.org/wiki/World%27s_Most_Amazing_Videos,,1999,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q7353428,Robotica,https://en.wikipedia.org/wiki/Robotica_(TV_series),,1995,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q6807792,Meet My Folks,https://en.wikipedia.org/wiki/Meet_My_Folks,,2002,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q1572560,Most Shocking,https://en.wikipedia.org/wiki/Most_Shocking,,2006,,,,United States of America,reality television,1,0,0
